一级指标编码,一级指标中文名称,二级指标编码,二级指标中文名称,三级指标编码,三级指标中文名称,四级指标编码,四级指标中文名称
A02,行业指标,A0213,卫生,A021302,卫生人员,A02130206,药师数
A02,行业指标,A0213,卫生,A021302,卫生人员,A02130207,乡村医生和卫生员数
A02,行业指标,A0213,卫生,A021302,卫生人员,A02130208,其他技术人员数
A02,行业指标,A0213,卫生,A021302,卫生人员,A02130209,管理人员数
A02,行业指标,A0213,卫生,A021302,卫生人员,A02130210,工勤技能人员数
A02,行业指标,A0213,卫生,A021303,卫生总费用,A02130301,卫生总费用
A02,行业指标,A0213,卫生,A021303,卫生总费用,A02130302,政府卫生支出
A02,行业指标,A0213,卫生,A021303,卫生总费用,A02130303,社会卫生支出
A02,行业指标,A0213,卫生,A021303,卫生总费用,A02130304,个人现金卫生支出
A02,行业指标,A0213,卫生,A021303,卫生总费用,A02130305,人均卫生费用
A02,行业指标,A0213,卫生,A021303,卫生总费用,A02130306,城市人均卫生费用
A02,行业指标,A0213,卫生,A021303,卫生总费用,A02130307,农村人均卫生费用
A02,行业指标,A0214,社会服务,A021401,社会服务机构基本情况,A02140101,社会福利企业机构数
A02,行业指标,A0214,社会服务,A021401,社会服务机构基本情况,A02140102,社会福利企业残疾职工
A02,行业指标,A0214,社会服务,A021401,社会服务机构基本情况,A02140103,社会福利企业利润额
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150101,体育系统机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150102,体育系统体育行政机关机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150103,体育系统运动项目管理部门机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150104,体育系统本科院校机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150105,体育系统职业、运动技术学院机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150106,体育系统体育运动学校机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150107,体育系统竞技体校机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150108,体育系统少儿体育运动学校(业余体校)机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150109,体育系统单项运动学校机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150110,体育系统训练基地机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150111,体育系统体育场馆机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150112,体育系统科研所机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150113,体育系统其他事业单位机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150114,体育系统其他体育系统机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150115,体育系统国家级机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150116,体育系统国家级体育行政机关机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150117,体育系统国家级运动项目管理部门机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150118,体育系统国家级本科院校机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150119,体育系统国家级职业、运动技术学院机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150120,体育系统国家级体育运动学校机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150121,体育系统国家级竞技体校机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150122,体育系统国家级少儿体育运动学校(业余体校)机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150123,体育系统国家级单项运动学校机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150124,体育系统国家级训练基地机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150125,体育系统国家级体育场馆机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150126,体育系统国家级科研所机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150127,体育系统国家级其他事业单位机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150128,体育系统国家级其他机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150129,体育系统省级机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150130,体育系统省级体育行政机关机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150131,体育系统省级运动项目管理部门机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150132,体育系统省级本科院校机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150133,体育系统省级职业、运动技术学院机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150134,体育系统省级体育运动学校机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150135,体育系统省级竞技体校机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150136,体育系统省级少儿体育运动学校(业余体校)机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150137,体育系统省级单项运动学校机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150138,体育系统省级训练基地机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150139,体育系统省级体育场馆机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150140,体育系统省级科研所机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150141,体育系统省级其他事业单位机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150142,体育系统省级其他机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150143,体育系统地级机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150144,体育系统地级体育行政机关机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150145,体育系统地级运动项目管理部门机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150146,体育系统地级本科院校机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150147,体育系统地级职业、运动技术学院机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150148,体育系统地级体育运动学校机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150149,体育系统地级竞技体校机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150150,体育系统地级少儿体育运动学校(业余体校)机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150151,体育系统地级单项运动学校机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150152,体育系统地级训练基地机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150153,体育系统地级体育场馆机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150154,体育系统地级科研所机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150155,体育系统地级其他事业单位机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150156,体育系统地级其他机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150157,体育系统县级机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150158,体育系统县级体育行政机关机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150159,体育系统县级运动项目管理部门机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150160,体育系统县级本科院校机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150161,体育系统县级职业、运动技术学院机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150162,体育系统县级体育运动学校机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150163,体育系统县级竞技体校机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150164,体育系统县级少儿体育运动学校(业余体校)机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150165,体育系统县级单项运动学校机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150166,体育系统县级训练基地机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150167,体育系统县级体育场馆机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150168,体育系统县级科研所机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150169,体育系统县级其他事业单位机构数
A02,行业指标,A0215,体育,A021501,体育系统机构数,A02150170,体育系统县级其他机构数
A02,行业指标,A0216,公共管理、社会保障及其他,A021601,历届全国人民代表大会代表人数,A02160101,全国人民代表大会代表人数
A02,行业指标,A0216,公共管理、社会保障及其他,A021601,历届全国人民代表大会代表人数,A02160102,全国人民代表大会女代表人数
A02,行业指标,A0216,公共管理、社会保障及其他,A021601,历届全国人民代表大会代表人数,A02160103,全国人民代表大会少数民族代表人数
A02,行业指标,A0216,公共管理、社会保障及其他,A021602,历届全国政治协商会议委员人数,A02160201,全国政治协商会议委员人数
A02,行业指标,A0216,公共管理、社会保障及其他,A021602,历届全国政治协商会议委员人数,A02160202,全国政治协商会议中国共产党委员人数
A02,行业指标,A0216,公共管理、社会保障及其他,A021602,历届全国政治协商会议委员人数,A02160203,全国政治协商会议少数民族委员人数
A02,行业指标,A0216,公共管理、社会保障及其他,A021603,妇联干部情况,A02160301,妇联干部总数
A02,行业指标,A0216,公共管理、社会保障及其他,A021603,妇联干部情况,A02160302,司局级妇联干部数
A02,行业指标,A0216,公共管理、社会保障及其他,A021603,妇联干部情况,A02160303,县处级妇联干部数
A02,行业指标,A0216,公共管理、社会保障及其他,A021603,妇联干部情况,A02160304,科以下妇联干部数
A02,行业指标,A0216,公共管理、社会保障及其他,A021604,工会组织情况,A02160401,工会基层组织数
A02,行业指标,A0216,公共管理、社会保障及其他,A021604,工会组织情况,A02160402,全国已建工会组织的基层单位的职工数
A02,行业指标,A0216,公共管理、社会保障及其他,A021604,工会组织情况,A02160403,全国已建工会组织的基层单位的女职工数
A02,行业指标,A0216,公共管理、社会保障及其他,A021604,工会组织情况,A02160404,全国已建工会组织的基层单位的会员人数
A02,行业指标,A0216,公共管理、社会保障及其他,A021604,工会组织情况,A02160405,全国已建工会组织的基层单位的女会员人数
A02,行业指标,A0216,公共管理、社会保障及其他,A021604,工会组织情况,A02160406,工会专职工作人员人数
A02,行业指标,A0216,公共管理、社会保障及其他,A021605,社会保险基金收支及累计结余,A02160501,社会保险基金收入
A02,行业指标,A0216,公共管理、社会保障及其他,A021605,社会保险基金收支及累计结余,A02160502,城镇职工基本养老保险基金收入
A02,行业指标,A0216,公共管理、社会保障及其他,A021605,社会保险基金收支及累计结余,A02160503,失业保险基金收入
A02,行业指标,A0216,公共管理、社会保障及其他,A021605,社会保险基金收支及累计结余,A02160504,医疗保险基金收入
A02,行业指标,A0216,公共管理、社会保障及其他,A021605,社会保险基金收支及累计结余,A02160505,工伤保险基金收入
A02,行业指标,A0216,公共管理、社会保障及其他,A021605,社会保险基金收支及累计结余,A02160506,生育保险基金收入
A02,行业指标,A0216,公共管理、社会保障及其他,A021605,社会保险基金收支及累计结余,A02160507,社会保险基金支出
A02,行业指标,A0216,公共管理、社会保障及其他,A021605,社会保险基金收支及累计结余,A02160508,城镇职工基本养老保险基金支出
A02,行业指标,A0216,公共管理、社会保障及其他,A021605,社会保险基金收支及累计结余,A02160509,失业保险基金支出
A02,行业指标,A0216,公共管理、社会保障及其他,A021605,社会保险基金收支及累计结余,A02160510,医疗保险基金支出
A02,行业指标,A0216,公共管理、社会保障及其他,A021605,社会保险基金收支及累计结余,A02160511,工伤保险基金支出
A02,行业指标,A0216,公共管理、社会保障及其他,A021605,社会保险基金收支及累计结余,A02160512,生育保险基金支出
A02,行业指标,A0216,公共管理、社会保障及其他,A021605,社会保险基金收支及累计结余,A02160513,社会保险基金累计结余
A02,行业指标,A0216,公共管理、社会保障及其他,A021605,社会保险基金收支及累计结余,A02160514,城镇职工基本养老保险累计结余
A02,行业指标,A0216,公共管理、社会保障及其他,A021605,社会保险基金收支及累计结余,A02160515,失业保险累计结余
A02,行业指标,A0216,公共管理、社会保障及其他,A021605,社会保险基金收支及累计结余,A02160516,医疗保险累计结余
A02,行业指标,A0216,公共管理、社会保障及其他,A021605,社会保险基金收支及累计结余,A02160517,工伤保险累计结余
A02,行业指标,A0216,公共管理、社会保障及其他,A021605,社会保险基金收支及累计结余,A02160518,生育保险累计结余
A03,世界经济数据,A0301,人口与就业,A0301001,人口增长（年度百分比）,,
A03,世界经济数据,A0301,人口与就业,A0301002,人口总数,,
A03,世界经济数据,A0301,人口与就业,A0301003,城镇人口,,
A03,世界经济数据,A0301,人口与就业,A0301004,城镇人口增长率（年增长率）,,
A03,世界经济数据,A0301,人口与就业,A0301005,城镇人口（占总人口比例）,,
A03,世界经济数据,A0301,人口与就业,A0301006,农村人口,,
A03,世界经济数据,A0301,人口与就业,A0301007,农村人口（占总人口的百分比）,,
A03,世界经济数据,A0301,人口与就业,A0301008,农村人口增长（年增长率）,,
A03,世界经济数据,A0301,人口与就业,A0301009,总失业人数（占劳动力总数的比例）（模拟劳工组织估计）,,
A03,世界经济数据,A0301,人口与就业,A0301010,劳动力总数,,
A03,世界经济数据,A0301,人口与就业,A0301011,就业人口的人均GDP（2011年不变价购买力平价美元）,,
A03,世界经济数据,A0301,人口与就业,A0301012,农业就业人员（占就业总数的百分比）,,
A03,世界经济数据,A0301,人口与就业,A0301013,工业就业人员（占就业总数的百分比）,,
A03,世界经济数据,A0301,人口与就业,A0301014,服务业就业人员（占就业总数的百分比）,,
A03,世界经济数据,A0302,公共部门,A0302001,中央政府债务总额（占GDP的百分比）,,
A03,世界经济数据,A0302,公共部门,A0302002,中央政府债务总额（现价本币单位）,,
A03,世界经济数据,A0302,公共部门,A0302003,关税及其他进口税（占税收收入的百分比）,,
A03,世界经济数据,A0302,公共部门,A0302004,关税及其他进口税（现价本币单位）,,
A03,世界经济数据,A0302,公共部门,A0302005,其他税收（占财政收入的百分比）,,
A03,世界经济数据,A0302,公共部门,A0302006,其他税收（现价本币单位）,,
A03,世界经济数据,A0302,公共部门,A0302007,军费支出（占GDP的百分比）,,
A03,世界经济数据,A0302,公共部门,A0302008,军费支出（占中央政府支出的百分比）,,
A03,世界经济数据,A0302,公共部门,A0302009,军费支出（现价本币单位）,,
A03,世界经济数据,A0302,公共部门,A0302010,支出（占GDP的百分比）,,
A03,世界经济数据,A0302,公共部门,A0302011,支出（现价本币单位）,,
A03,世界经济数据,A0302,公共部门,A0302012,收入_不包括捐赠（占GDP的比例）,,
A03,世界经济数据,A0302,公共部门,A0302013,收入_不包括捐赠（按当值本国货币单位计）,,
A03,世界经济数据,A0302,公共部门,A0302014,税收（占国民生产总值（GDP）比例）,,
A03,世界经济数据,A0302,公共部门,A0302015,税收（现值本币）,,
A03,世界经济数据,A0303,农业与农村发展,A0303001,作物生产指数（2014-2016=100）,,
A03,世界经济数据,A0303,农业与农村发展,A0303002,农业用地面积（平方公里）,,
A03,世界经济数据,A0303,农业与农村发展,A0303003,农业用地（占土地面积的百分比）,,
A03,世界经济数据,A0303,农业与农村发展,A0303004,农业增加值（占GDP的百分比）,,
A03,世界经济数据,A0303,农业与农村发展,A0303005,农业增加值（现价美元）,,
A03,世界经济数据,A0303,农业与农村发展,A0303006,国土面积（平方千米）,,
A03,世界经济数据,A0303,农业与农村发展,A0303007,土地面积（平方公里）,,
A03,世界经济数据,A0303,农业与农村发展,A0303008,永久性作物用地（占土地的百分比）,,
A03,世界经济数据,A0303,农业与农村发展,A0303009,畜牧业生产指数（2014-2016=100）,,
A03,世界经济数据,A0303,农业与农村发展,A0303010,谷物产量（公吨）,,
A03,世界经济数据,A0303,农业与农村发展,A0303011,谷类产量（每公顷千克数）,,
A03,世界经济数据,A0303,农业与农村发展,A0303012,食品生产指数（2014-2016=100）,,
A03,世界经济数据,A0304,基础设施,A0304001,核能发电量（占总发电量的比例）,,
A03,世界经济数据,A0304,基础设施,A0304002,水力发电量（占总发电电量的比例）,,
A03,世界经济数据,A0304,基础设施,A0304003,燃煤炭发电量（占总量的百分比）,,
A03,世界经济数据,A0304,基础设施,A0304004,石油发电量（占总发电量的比例）,,
A03,世界经济数据,A0304,基础设施,A0304005,耗电量（人均千瓦时）,,
A03,世界经济数据,A0304,基础设施,A0304006,航空运输_客运量,,
A03,世界经济数据,A0304,基础设施,A0304007,航空运输_货运量（百万吨-公里）,,
A03,世界经济数据,A0304,基础设施,A0304008,铁路客运量（百万乘客-公里）,,
A03,世界经济数据,A0304,基础设施,A0304009,铁路货运量（百万吨-公里）,,
A03,世界经济数据,A0305,外债,A0305001,债券投资（现价美元）,,
A03,世界经济数据,A0305,外债,A0305002,债务还本付息（在商品与服务的出口和初次收入中所占%）,,
A03,世界经济数据,A0305,外债,A0305003,偿还债务总量（占国民总收入比例）,,
A03,世界经济数据,A0305,外债,A0305004,偿还债务总量（占货物、服务和收入出口比例）,,
A03,世界经济数据,A0305,外债,A0305005,公共和公共担保(PPG)外债的还本付息额（现价美元）,,
A03,世界经济数据,A0305,外债,A0305006,公共和公共担保债务服务（占GNI的比例）,,
A03,世界经济数据,A0305,外债,A0305007,商业银行和其他贷款（现价美元）,,
A03,世界经济数据,A0305,外债,A0305008,国民总收入（现价美元）,,
A03,世界经济数据,A0305,外债,A0305009,外债存量（占GNI的百分比）,,
A03,世界经济数据,A0305,外债,A0305010,外债总额存量（现价美元）,,
A03,世界经济数据,A0305,外债,A0305011,外债的现值（占GNI的百分比）,,
A03,世界经济数据,A0305,外债,A0305012,外债的现值（占出口货物、服务和收入的百分比）,,
A03,世界经济数据,A0305,外债,A0305013,外债的现值（现价美元）,,
A03,世界经济数据,A0305,外债,A0305014,总储备（按现值美元计）,,
A03,世界经济数据,A0305,外债,A0305015,总储备（占外债总额比例）,,
A03,世界经济数据,A0305,外债,A0305016,短期债（在商品与服务的出口和初次收入中所占%）,,
A03,世界经济数据,A0305,外债,A0305017,短期外债（现价美元）,,
A03,世界经济数据,A0305,外债,A0305018,短期外债（占总储备比例）,,
A03,世界经济数据,A0305,外债,A0305019,短期外债（占总外债比例）,,
A03,世界经济数据,A0305,外债,A0305020,经常账户余额（现价美元）,,
A03,世界经济数据,A0305,外债,A0305021,长期外债还本付息总额（现价美元）,,
A03,世界经济数据,A0305,外债,A0305022,长期外债（现价美元）,,
A03,世界经济数据,A0306,教育,A0305023,公共教育支出总数（占政府支出的比例）,,
A03,世界经济数据,A0306,教育,A0305024,教育公共开支总额（占GDP的比例）,,
A03,世界经济数据,A0307,私营部门,A0307001,交通服务（占商业服务出口比例）,,
A03,世界经济数据,A0307,私营部门,A0307002,交通服务（占商业服务进口比例）,,
A03,世界经济数据,A0307,私营部门,A0307003,保险与金融服务（占商业服务出口的百分比）,,
A03,世界经济数据,A0307,私营部门,A0307004,保险与金融服务（占商业服务进口的百分比）,,
A03,世界经济数据,A0307,私营部门,A0307005,保险与金融服务（占服务出口的百分比）,,
A03,世界经济数据,A0307,私营部门,A0307006,保险与金融服务（占服务进口的百分比）,,
A03,世界经济数据,A0307,私营部门,A0307007,信息和通信技术(ICT)产品出口（占产品出口总量的百分比）,,
A03,世界经济数据,A0307,私营部门,A0307008,信息和通信技术(ICT)产品进口（占产品进口总量的百分比）,,
A03,世界经济数据,A0307,私营部门,A0307009,农业原材料出口（占商品出口的百分比）,,
A03,世界经济数据,A0307,私营部门,A0307010,农业原材料进口（占商品进口的百分比）,,
A03,世界经济数据,A0307,私营部门,A0307011,制造业出口（占商品出口的百分比）,,
A03,世界经济数据,A0307,私营部门,A0307012,制造业进口（占商品进口的百分比）,,
A03,世界经济数据,A0307,私营部门,A0307013,商业服务出口额（现价美元）,,
A03,世界经济数据,A0307,私营部门,A0307014,商业服务进口额（现价美元）,,
A03,世界经济数据,A0307,私营部门,A0307015,商品出口（现价美元）,,
A03,世界经济数据,A0307,私营部门,A0307016,商品贸易（GDP的百分比）,,
A03,世界经济数据,A0307,私营部门,A0307017,商品进口（现价美元）,,
A03,世界经济数据,A0307,私营部门,A0307018,新注册企业（数量）,,
A03,世界经济数据,A0307,科学技术,A0307019,R&D研究人员（每百万人）,,
A03,世界经济数据,A0307,科学技术,A0307020,专利申请量_居民,,
A03,世界经济数据,A0307,科学技术,A0307021,专利申请_非居民,,
A03,世界经济数据,A0307,科学技术,A0307022,每100万人中研发技术人员的数量,,
A03,世界经济数据,A0307,科学技术,A0307023,知识产权使用费_接收（现价美元）,,
A03,世界经济数据,A0307,科学技术,A0307024,知识产权使用费_支付（现价美元）,,
A03,世界经济数据,A0307,科学技术,A0307025,研发支出（占GDP的比例）,,
A03,世界经济数据,A0307,科学技术,A0307026,科技期刊文章,,
A03,世界经济数据,A0307,科学技术,A0307027,高科技出口（占制成品出口的百分比）,,
A03,世界经济数据,A0307,科学技术,A0307028,高科技出口（现价美元）,,
A03,世界经济数据,A0308,经济与增长,A0308001,GDP增长率（年百分比）,,
A03,世界经济数据,A0308,经济与增长,A0308002,GDP（不变价本币单位）,,
A03,世界经济数据,A0308,经济与增长,A0308003,GDP（现价美元）,,
A03,世界经济数据,A0308,经济与增长,A0308004,GNI增长（年度百分比）,,
A03,世界经济数据,A0308,经济与增长,A0308005,GNI（不变价本币单位）,,
A03,世界经济数据,A0308,经济与增长,A0308006,中央政府债务总额（占GDP的百分比）,,
A03,世界经济数据,A0308,经济与增长,A0308007,人均GDP增长（年增长率）,,
A03,世界经济数据,A0308,经济与增长,A0308008,人均GDP（不变价本币单位）,,
A03,世界经济数据,A0308,经济与增长,A0308009,人均GNI增长（年增长率）,,
A03,世界经济数据,A0308,经济与增长,A0308010,人均GNI（不变价本币单位）,,
A03,世界经济数据,A0308,经济与增长,A0308011,固定资本形成总额（不变价本币单位）,,
A03,世界经济数据,A0308,经济与增长,A0308012,固定资本形成总额（占GDP的百分比）,,
A03,世界经济数据,A0308,经济与增长,A0308013,支出（占GDP的百分比）,,
A03,世界经济数据,A0308,经济与增长,A0308014,收入_不包括捐赠（占GDP的比例）,,
A03,世界经济数据,A0309,能源与矿产,A0309001,GDP单位能源使用量（购买力平价美元/千克石油当量）,,
A03,世界经济数据,A0309,能源与矿产,A0309002,能源使用量(人均千克石油当量）,,
A03,世界经济数据,A0309,能源与矿产,A0309003,能源净进口（占能源使用量的百分比）,,
A03,世界经济数据,A0310,金融部门,A0310001,债券投资（现价美元）,,
A03,世界经济数据,A0310,金融部门,A0310002,净国内信贷（现价本币单位）,,
A03,世界经济数据,A0310,金融部门,A0310003,净外国资产（现价本币单位）,,
A03,世界经济数据,A0310,金融部门,A0310004,外国直接投资净流入（现价美元）,,
A03,世界经济数据,A0310,金融部门,A0310005,外国直接投资净流入（占GDP的百分比）,,
A03,世界经济数据,A0310,金融部门,A0310006,广义货币与总储备的比率,,
A03,世界经济数据,A0310,金融部门,A0310007,广义货币增长（年度百分比）,,
A03,世界经济数据,A0310,金融部门,A0310008,广义货币（占GDP的百分比）,,
A03,世界经济数据,A0310,金融部门,A0310009,广义货币（现价本币单位）,,
A03,世界经济数据,A0310,金融部门,A0310010,总储备（按现值美元计）,,
A03,世界经济数据,A0310,金融部门,A0310011,总储备（占外债总额比例）,,
A03,世界经济数据,A0310,金融部门,A0310012,贷款的风险溢价（基本利率减去国库券利率）,,
A03,世界经济数据,A0310,金融部门,A0310013,银行不良贷款与贷款总额的比率（百分比）,,
A03,世界经济数据,A0310,金融部门,A0310014,银行流动准备金对银行资产的比率（百分比）,,
A03,世界经济数据,A0310,金融部门,A0310015,银行资本对资产的比率（百分比）,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401001,新登记私营企业数量,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401002,新登记个体工商户数量,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401003,民营经济增加值,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401004,民营规上工业增加值,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401005,私营规上工业增加值,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401006,民间投资额,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401007,民间工业投资额,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401008,私营企业工业投资额,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401009,私营企业和个体工商户累计,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401010,私营企业累计,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401011,个体工商户累计,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401012,民营经济增加值,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401013,私营个体经济增加值,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401014,私营个体经济新增就业数量,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401015,进出口实绩民营企业数量,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401016,新增进出口实绩民营企业数量,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401017,民营企业进出口总额,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401018,民营企业出口总额,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401019,民营企业进口总额,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401020,民营企业对外投资项目数量,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401021,民营企业中方协议投资总额,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401022,民营企业上缴税金,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401023,占税务部门直接征收总额比重,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401024,民营企业100强营收总额,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401025,民营企业100强利润总额,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401026,民营企业100强资产总额,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401027,民营制造业100强营收总额,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401028,民营制造业100强利润总额,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401029,民营制造业100强资产总额,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401030,民营企业高新技术企业数量,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401031,累计建有国家级数量,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401032,累计建有省级重点数量,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401033,累计建有省级工程技术研究中心数量,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401034,民营企业专利申请量,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401035,民营企业专利授权量,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401036,民营企业参与重大项目数量,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401037,民营企业参与重大项目投资总额,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401038,民营企业参与重大项目已经完成投资总额,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401039,民营企业参与PPP项目数量,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401040,民营企业参与PPP项目投资总额,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401041,中小微企业贷款余额,,
A04,民营经济发展指标,A0401,民营经济发展指标,A0401042,制造业贷款余额,,